DESTINO,ORIGEN,CANTI,FOBDOL,FOBPES
CRI,CTG,147,5163,20604435
CRI,CTG,6968,74448,297111478
CRI,CTG,438,3077,12100029
CRI,CTG,20,172,685102
CRI,CTG,500,18200,72493330
CRI,CTG,378,25782,102891990
CRI,CTG,983,1867,7468216
CRI,CTG,10368,15552,62199135
CRI,CTG,124700,24316,95557843
CRI,CTG,20000,2860,11198130
CRI,CTG,500,4895,19060102
CRI,CTG,1550,3165,12433420
CRI,CTG,25,1838,7271892
CRI,CTG,220,1238,4899339
CRI,CTG,5000,1480,5729746
CRI,CTG,15000,3000,11614350
CRI,CTG,50,252,997776
CRI,CTG,9,1579,6113794
CRI,CTG,5000,1340,5187743
CRI,CTG,785,11137,43605361
CRI,CTG,100,498,1983444
CRI,CTG,420,5039,19729069
CRI,CTG,50,823,3250446
CRI,CTG,2940,5770,22340202
CRI,CTG,67,326,1304891
CRI,CTG,5000,22938,90962873
CRI,CTG,1440,10123,40315644
CRI,CTG,3060,7491,29831076
CRI,CTG,1696,47978,188638914
CRI,CTG,2153,8092,31683660
CRI,CTG,1821,6505,25468306
CRI,CTG,1347,7344,28754918
CRI,CTG,1478,4250,16639011
CRI,CTG,200,1788,7120710
CRI,CTG,1740,10906,43062303
CRI,CTG,428,5876,23402922
CRI,CTG,800,1416,5640140
CRI,CTG,275,2392,9445974
CRI,CTG,2,237,917534
CRI,CTG,1008,2744,10922615
CRI,CTG,7000,9380,37361947
CRI,CTG,1589,22644,90179531
CRI,CTG,3345,43685,172471628
CRI,CTG,7262970,217272,865136044
CRI,CTG,100960,58598,226218628
CRI,CTG,7253,36604,146395936
CRI,CTG,22700,908,3631482
CRI,CTG,4,62,244166
CRI,CTG,3808,6806,27106090
CRI,CTG,3444,9221,36723708
CRI,CTG,96,699,2745173
CRI,CTG,23,170,665457
CRI,CTG,100,687,2701689
CRI,CTG,2306,12167,48141147
CRI,CTG,1633,7347,28765490
CRI,CTG,25,1286,5035713
CRI,CTG,297,1500,5807175
CRI,CTG,199,1446,5677331
CRI,CTG,101,730,2863928
CRI,CTG,1020,4648,18247529
CRI,CTG,280,6491,25415683
CRI,CTG,15,1050,4065022
CRI,CTG,100,1430,5658167
CRI,CTG,20,1220,4723169
CRI,CTG,30,2400,9291480
CRI,CTG,60,22800,89271804
CRI,CTG,570,1311,5133129
CRI,CTG,160,475,1859829
CRI,CTG,5,55,215349
CRI,CTG,150,629,2470134
CRI,CTG,40,128,501175
CRI,CTG,160,591,2319816
CRI,CTG,150,60,234926
CRI,CTG,79,4604,18075187
CRI,CTG,31,661,2596583
CRI,CTG,449,2688,10706030
CRI,CTG,312,2259,8869806
CRI,CTG,280,948,3723122
CRI,CTG,2992,3677,14235322
CRI,CTG,50,394,1545693
CRI,CTG,60,186,728270
CRI,CTG,19,2663,10428435
CRI,CTG,6,533,2085084
CRI,CTG,100,2900,11353220
CRI,CTG,10,128,500509
CRI,CTG,1,313,1225647
CRI,CTG,29,4869,19063211
CRI,CTG,296,18998,75170487
CRI,CTG,61,3242,12692806
CRI,CTG,20,97,374292
CRI,CTG,2000,2080,8284952
CRI,CTG,50460,20,78230
CRI,CTG,10,1,3933
CRI,CTG,5,10,39326
CRI,CTG,14,27,107624
CRI,CTG,7,37,143148
CRI,CTG,1,23,89818
CRI,CTG,64,1911,7562318
CRI,CTG,18,140,553946
CRI,CTG,6,31,122660
CRI,CTG,1230,3530,13969341
CRI,CTG,151,151,597471
CRI,CTG,1070,1989,7955586
CRI,CTG,1593,3530,13570257
CRI,CTG,1000,1800,6920658
CRI,CTG,20050,74752,298898299
CRI,CTG,216,58149,231989779
CRI,CTG,9348,56454,221041685
CRI,CTG,37000,18500,72946055
CRI,CTG,10000,43300,170971782
CRI,CTG,30000,106500,420519510
CRI,CTG,20000,92000,363265680
CRI,CTG,20000,73000,288243420
CRI,CTG,8000,22320,88008430
CRI,CTG,1600,4720,18611102
CRI,CTG,1584,14109,56196590
CRI,CTG,75000,25115,97231467
CRI,CTG,2000,400,1566172
CRI,CTG,10606,47078,184329047
CRI,CTG,870,3395,13433319
CRI,CTG,23522,61220,242234272
CRI,CTG,3147,5546,21945774
CRI,CTG,968,2709,10717913
CRI,CTG,12,101200,397978108
CRI,CTG,2,47000,184831730
CRI,CTG,1,983,3864949
CRI,CTG,54967,108497,429298291
CRI,CTG,3849,10017,39634588
CRI,CTG,200,300,1179777
CRI,CTG,31188,78380,312804376
CRI,CTG,375,3270,13076127
CRI,CTG,172,286,1142294
CRI,CTG,18680,5972,23884596
CRI,CTG,18000,7914,31644208
CRI,CTG,14000,15904,63592303
CRI,CTG,1135463,91895,365970683
CRI,CTG,72918,139458,557624088
CRI,CTG,2490,6389,25544721
CRI,CTG,12708,31673,126645407
CRI,CTG,307,11458,45814928
CRI,CTG,6000,447,1788294
CRI,CTG,14000,24017,96064118
CRI,CTG,1,33074,131994365
CRI,CTG,1323,7691,30752780
CRI,CTG,135,2705,10815970
CRI,CTG,46,258,1033937
CRI,CTG,4,22,89966
CRI,CTG,4,7,29453
CRI,CTG,20000,2860,11439743
CRI,CTG,117,25038,99890353
CRI,CTG,28159,54136,217800497
CRI,CTG,13388,30711,123555032
CRI,CTG,4651,16063,64623937
CRI,CTG,278,2488,10011034
CRI,CTG,1058,6182,24873094
CRI,CTG,23279,19734,75423188
CRI,CTG,24751,23892,95532401
CRI,CTG,1,5000,19715150
CRI,CTG,17120,36800,146579920
CRI,CTG,194,19864,78118934
CRI,CTG,135350,6826,26915044
CRI,CTG,3,4,15288
CRI,CTG,258,28446,113740016
CRI,CTG,380,4250,16994187
CRI,CTG,1200,8400,33599244
CRI,CTG,27,68754,273855743
CRI,CTG,2210,10008,40031099
CRI,CTG,486,16344,65374529
CRI,CTG,53,6501,26002135
CRI,CTG,2996,40724,162892015
CRI,CTG,593,8424,33693322
CRI,CTG,3050,20569,82275109
CRI,CTG,10144,16320,65279731
CRI,CTG,16311,64346,257376689
CRI,CTG,571,2178,8711804
CRI,CTG,3284,4227,16835022
CRI,CTG,14,1,4000
CRI,CTG,82,42,167716
CRI,CTG,240,155,619986
CRI,CTG,409,315,1259972
CRI,CTG,24,5,20000
CRI,CTG,50,15,59999
CRI,CTG,45,2,6360
CRI,CTG,6,0,800
CRI,CTG,13,41,163996
CRI,CTG,134,10000,39825000
CRI,CTG,81,1833,7331028
CRI,CTG,61,1379,5514505
CRI,CTG,1461,32960,131792369
CRI,CTG,298,6718,26861910
CRI,CTG,156,3510,14035850
CRI,CTG,4,16160,63927021
CRI,CTG,2928,26711,106376558
CRI,CTG,3,19661,78298817
CRI,CTG,3,6789,27036515
CRI,CTG,1,15970,61038138
CRI,CTG,229,18555,72969522
CRI,CTG,3321,68364,273417033
CRI,CTG,259,13189,51866615
CRI,CTG,1200,8817,34523129
CRI,CTG,20020,10609,41539541
CRI,CTG,23,2131,8342254
CRI,CTG,300,5346,20554354
CRI,CTG,7044,25407,97685972
CRI,CTG,1879,11285,44304003
CRI,CTG,659,8703,34221357
CRI,CTG,3804,3654,14145388
CRI,CTG,122,109,427017
CRI,CTG,450,570,2231286
CRI,CTG,67,67,261433
CRI,CTG,762,701,2745108
CRI,CTG,1198,8320,32577787
CRI,CTG,3,26,102154
CRI,CTG,12,96,377800
CRI,CTG,3,27,104111
CRI,CTG,251,1271,4977569
CRI,CTG,59,332,1300275
CRI,CTG,87,539,2108655
CRI,CTG,520,1124,4422001
CRI,CTG,28028,53551,211207889
CRI,CTG,33175,31490,122890478
CRI,CTG,181152,158369,629415585
CRI,CTG,890,821,3247224
CRI,CTG,7251,49836,196121153
CRI,CTG,26000,10400,41424760
CRI,CTG,1500,7941,31174540
CRI,CTG,400,907,3560045
CRI,CTG,2280,12839,50403511
CRI,CTG,11348,21604,84813591
CRI,CTG,915,26055,102284799
CRI,CTG,2880,11591,45501873
CRI,CTG,5820,75651,296988937
CRI,CTG,1650,30603,121877483
CRI,CTG,250,532,2090394
CRI,CTG,8900,4464,17777880
CRI,CTG,500,9249,36308269
CRI,CTG,163,601,2360526
CRI,CTG,40000,2376,9327630
CRI,CTG,8,7054,28092555
CRI,CTG,291,2254,8864058
CRI,CTG,2731,47432,186531002
CRI,CTG,2300,3357,12997658
CRI,CTG,45,62370,239800800
CRI,CTG,4998,4945,19560244
CRI,CTG,102,1132,4443972
CRI,CTG,500,25,98897
CRI,CTG,18432,35146,140581397
CRI,CTG,182,287,1122710
CRI,CTG,226,13790,54137389
CRI,CTG,1,35,138019
CRI,CTG,5066,263432,1049660928
CRI,CTG,22264,28621,114221699
CRI,CTG,7,64,247773
CRI,CTG,457,5842,22618559
CRI,CTG,64,820,3174434
CRI,CTG,2,22,84398
CRI,CTG,28,357,1383656
CRI,CTG,9,116,449088
CRI,CTG,4,2764,10849611
CRI,CTG,63,263,1017340
CRI,CTG,12,180,696396
CRI,CTG,6,60,232055
CRI,CTG,84,1192,4613142
CRI,CTG,6,47,180719
CRI,CTG,227,907,3512876
CRI,CTG,72,881,3462881
CRI,CTG,1105,13726,53137974
CRI,CTG,6,210,823548
CRI,CTG,113,233,902164
CRI,CTG,92,444,1718537
CRI,CTG,120,1000,3869901
CRI,CTG,25,34,133565
CRI,CTG,17,236,914824
CRI,CTG,230,1208,4678260
CRI,CTG,8105,22020,87861729
CRI,CTG,1,25248,97746370
CRI,CTG,4704,48944,193617224
CRI,CTG,608,596,2359603
CRI,CTG,84,262,1015559
CRI,CTG,360,897,3473078
CRI,CTG,280,314,1214087
CRI,CTG,13578,37380,146356816
CRI,CTG,2858,4056,16053786
CRI,CTG,8800,4576,17917008
CRI,CTG,3787,6311,24431830
CRI,CTG,3,551,2156501
CRI,CTG,30,971,3820118
CRI,CTG,3384,8767,34681991
CRI,CTG,1362,6976,27595823
CRI,CTG,5020,4526,18060887
CRI,CTG,12340,8508,33953290
CRI,CTG,604,1854,7397256
CRI,CTG,45,61530,236571159
CRI,CTG,20,95,367788
CRI,CTG,1,481,1883753
CRI,CTG,6318,53163,212574267
CRI,CTG,3,80736,322822384
CRI,CTG,1,92092,368232062
CRI,CTG,7,70983,283825076
CRI,CTG,20000,98340,387757570
CRI,CTG,24000,33360,130618745
CRI,CTG,4215,11840,46685475
CRI,CTG,1,250000,978857500
CRI,CTG,71786,662183,2592730322
CRI,CTG,60,66,263342
CRI,CTG,30,33,131671
CRI,CTG,180,218,870036
CRI,CTG,363,519,2077146
CRI,CTG,92,162,648438
CRI,CTG,530,514,2056314
CRI,CTG,2211,2129,8512348
CRI,CTG,520,664,2656490
CRI,CTG,3300,27742,110924785
CRI,CTG,17,93,369982
CRI,CTG,14,59,236952
CRI,CTG,336,2183,8727468
CRI,CTG,316,2261,9042191
CRI,CTG,3080,2516,10060051
CRI,CTG,517,76,290476
CRI,CTG,496,817,3268142
CRI,CTG,1599,2633,10528557
CRI,CTG,378,622,2488873
CRI,CTG,36,435,1740911
CRI,CTG,3968,206336,788626509
CRI,CTG,2105,8841,35358281
CRI,CTG,12558,12626,50485187
CRI,CTG,1,1200,4710924
CRI,CTG,265,2315,9257150
CRI,CTG,55,186,741924
CRI,CTG,480,1823,7290883
CRI,CTG,3235,9024,36084354
CRI,CTG,280,2878,11506112
CRI,CTG,3160,5259,21027764
CRI,CTG,5,57650,226320640
CRI,CTG,240,401,1596186
CRI,CTG,16716,49337,196485160
CRI,CTG,6,3,12158
CRI,CTG,22400,41709,164689655
CRI,CTG,80000,36000,143393400
CRI,CTG,1062,3680,14656996
CRI,CTG,30,45,179003
CRI,CTG,20,83,329168
CRI,CTG,140,223,888760
CRI,CTG,270,71,283760
CRI,CTG,10,4,14419
CRI,CTG,50,752,2995329
CRI,CTG,3588,14387,57546425
CRI,CTG,88,46,185137
CRI,CTG,70,36,144071
CRI,CTG,1232,49076,195475516
CRI,CTG,204,1271,5064097
CRI,CTG,1943,2869,11429569
CRI,CTG,176,72,288022
CRI,CTG,1,50,199158
CRI,CTG,1,50,199158
CRI,CTG,77000,121193,463204559
CRI,CTG,60000,48006,183481332
CRI,CTG,3000,5265,20124240
CRI,CTG,5760,15582,62326598
CRI,CTG,2748,12961,51625607
CRI,CTG,9000,28397,109180301
CRI,CTG,78000,121398,476579841
CRI,CTG,2000,3510,13780238
CRI,CTG,3928,14030,56437974
CRI,CTG,341322,24842,98897626
CRI,CTG,114210,1597,6389149
CRI,CTG,200,10,37784
CRI,CTG,897850,10801,42873936
CRI,CTG,9000,598,2418556
CRI,CTG,83,511,2001215
CRI,CTG,44500,2109,8533028
CRI,CTG,98850,165636,648658549
CRI,CTG,10010,89182,340857757
CRI,CTG,60000,81970,327807329
CRI,CTG,97450,137473,549749307
CRI,CTG,19779,84069,332640856
CRI,CTG,26669,70292,281016497
CRI,CTG,80400,175271,701736928
CRI,CTG,23195,53405,211311361
CRI,CTG,27000,14087,55157641
CRI,CTG,2550,7463,29784696
CRI,CTG,490,25579,101188246
CRI,CTG,2310,39640,158196887
CRI,CTG,25502,123668,494235738
CRI,CTG,6480,84300,333480684
CRI,CTG,59904,148070,592956990
CRI,CTG,517,3528,13959449
CRI,CTG,729,2340,9258818
CRI,CTG,351000,590121,2312734351
CRI,CTG,343,36820,140728951
CRI,CTG,66000,110715,445429695
CRI,CTG,48000,70941,272756512
CRI,CTG,406,1361,5385427
CRI,CTG,182952,16531,65407419
CRI,CTG,15496,586,2318820
CRI,CTG,4200,206,815449
CRI,CTG,493500,5500,21760637
CRI,CTG,24000,38610,152772482
CRI,CTG,24248,9647,38171813
CRI,CTG,8221,34709,136495873
CRI,CTG,880,5778,22724353
CRI,CTG,49,545,2143262
CRI,CTG,50,25,98315
CRI,CTG,99000,149975,599814914
CRI,CTG,12000,19277,77095292
CRI,CTG,18443,71939,287648491
CRI,CTG,2249,13322,53268510
CRI,CTG,38584,89571,358150899
CRI,CTG,3000,5182,20725286
CRI,CTG,9000,6944,27773242
CRI,CTG,42,294,1175562
CRI,CTG,4742,21659,86605248
CRI,CTG,718,2721,10837753
CRI,CTG,59800,97624,389473834
CRI,CTG,99250,134531,536717194
CRI,CTG,17250,27766,110775082
CRI,CTG,1750,5116,20410657
CRI,CTG,1250,2520,10052030
CRI,CTG,24248,9647,38426404
CRI,CTG,500,992,3956995
CRI,CTG,200324,11889,47355870
CRI,CTG,269488,1782,7099328
CRI,CTG,15800,742,2954223
CRI,CTG,780275,6897,27470830
CRI,CTG,18000,1075,4281329
CRI,CTG,159200,258214,1030157664
CRI,CTG,1,27540,109695951
CRI,CTG,7040,43302,173145079
CRI,CTG,20896,74767,292744172
CRI,CTG,26108,125912,493000014
CRI,CTG,1,74,289329
CRI,CTG,36,352,1379954
CRI,CTG,36,171,670948
CRI,CTG,6600,15360,58706688
CRI,CTG,588,1051,4049541
CRI,CTG,24,214,839155
CRI,CTG,12,146,572749
CRI,CTG,10308,17792,68150460
CRI,CTG,100,9847,38657725
CRI,CTG,45,3899,15305988
CRI,CTG,6,462,1812685
CRI,CTG,3,362,1423092
CRI,CTG,300,258,1010181
CRI,CTG,4650,3647,14118984
CRI,CTG,72,202,789351
CRI,CTG,60,192,751763
CRI,CTG,124,335,1310886
CRI,CTG,696,1073,4111587
CRI,CTG,144,595,2328585
CRI,CTG,60,290,1137041
CRI,CTG,2220,7294,27878797
CRI,CTG,264,1500,5871266
CRI,CTG,228,665,2603448
CRI,CTG,4712,11497,45016012
CRI,CTG,6,370,1450197
CRI,CTG,530,327,1265190
CRI,CTG,18,66,258418
CRI,CTG,360,403,1578701
CRI,CTG,8,8,31323
CRI,CTG,22,360,1375938
CRI,CTG,15291,49742,196817156
CRI,CTG,180,480,1897266
CRI,CTG,600,2581,10278832
CRI,CTG,24717,91871,365874465
CRI,CTG,5340,19790,78815666
CRI,CTG,324,2285,9100012
CRI,CTG,2,2,8762
CRI,CTG,70,105,418162
CRI,CTG,200,2,7965
CRI,CTG,900,3872,15420765
CRI,CTG,27869,95923,382075618
CRI,CTG,2189,10062,40078455
CRI,CTG,1656,5796,23086337
CRI,CTG,62,43,170080
CRI,CTG,20186,32928,132476259
CRI,CTG,10399,17307,69202213
CRI,CTG,2273,6740,26950757
CRI,CTG,53595,86208,344704870
CRI,CTG,1694,4862,19441555
CRI,CTG,1437,517,2068509
CRI,CTG,11148,17012,68441239
CRI,CTG,1702,6510,26190051
CRI,CTG,133,130406,521549669
CRI,CTG,19800,26158,104593025
CRI,CTG,100000,19500,77970945
CRI,CTG,140,7125,28379067
CRI,CTG,51,31787,126816265
CRI,CTG,85,1943,7752055
CRI,CTG,637,2516,10060251
CRI,CTG,23,569,2274352
CRI,CTG,7840,3051,12200254
CRI,CTG,100000,19500,77658750
CRI,CTG,595,5524,22087089
CRI,CTG,4681,35658,142578870
CRI,CTG,45,33000,126878730
CRI,CTG,90,5362,21438811
CRI,CTG,500,5,19993
CRI,CTG,21931,17583,69570128
CRI,CTG,24456,23479,93903257
CRI,CTG,122577,1017318,4014288116
CRI,CTG,1115,46951,185281785
CRI,CTG,2110,63267,249743344
CRI,CTG,1150,33313,131477362
CRI,CTG,24301,205244,810054742
CRI,CTG,4624,15341,60601189
CRI,CTG,2652,14786,58372392
CRI,CTG,1150,5870,23134986
CRI,CTG,1016,3981,15694372
CRI,CTG,9996,8410,32556959
CRI,CTG,16907,139874,552443067
CRI,CTG,244,11513,45452851
CRI,CTG,72,2680,10589228
CRI,CTG,2239,15942,62992757
CRI,CTG,20921,89480,353246412
CRI,CTG,10984,24173,95591007
CRI,CTG,3926,48218,190539507
CRI,CTG,7464,31790,125349224
CRI,CTG,7680,23731,93076614
CRI,CTG,2840,12749,50002323
CRI,CTG,148,1379,5450315
CRI,CTG,355,4156,16408878
CRI,CTG,151,3566,14029972
CRI,CTG,295,4535,17899823
CRI,CTG,5595,122836,485231012
CRI,CTG,1491,17278,68126248
CRI,CTG,200000,39000,154374675
CRI,CTG,189200,73545,293324916
CRI,CTG,13646,4665,18266303
CRI,CTG,600,6804,26865866
CRI,CTG,81,6890,27223686
CRI,CTG,272,7751,30641752
CRI,CTG,590,13325,52527759
CRI,CTG,782,6583,26046255
CRI,CTG,240,1364,5338806
CRI,CTG,960,548,2144168
CRI,CTG,25,64,251214
CRI,CTG,2195,12820,50330217
CRI,CTG,428,5344,20997704
CRI,CTG,170,6108,24118077
CRI,CTG,137,846,3341649
CRI,CTG,480,1985,7773381
CRI,CTG,4016,23309,92227723
CRI,CTG,3155,18307,72438107
CRI,CTG,1,26,103570
CRI,CTG,5,36,144414
CRI,CTG,144,147,582048
CRI,CTG,500,347,1373798
CRI,CTG,104,1472,5704806
CRI,CTG,537,25524,100782732
CRI,CTG,2260,11428,44568160
CRI,CTG,20000,600,2369124
CRI,CTG,224,12789,50499260
CRI,CTG,258,258,1021646
CRI,CTG,2351,18107,70895321
CRI,CTG,5174,15487,60639831
CRI,CTG,17,207,818416
CRI,CTG,12,147,582331
CRI,CTG,10,359,1418710
CRI,CTG,40,6,23741
CRI,CTG,11028,27242,108037463
CRI,CTG,20000,24200,95421326
CRI,CTG,100000,23289,91828437
CRI,CTG,1866,2026,7990314
CRI,CTG,25244,22985,88372381
CRI,CTG,3,29411,115967667
CRI,CTG,50000,11644,46381392
CRI,CTG,6893,13994,55034159
CRI,CTG,2585,34143,133685975
CRI,CTG,6169,50474,201865230
CRI,CTG,164,7102,27806405
CRI,CTG,50000,11644,46063849
CRI,CTG,36000,3816,15098996
CRI,CTG,8,6,23414
CRI,CTG,23600,1008,3947145
CRI,CTG,52000,3086,12083878
CRI,CTG,31,6,22592
CRI,CTG,1200,51,200705
CRI,CTG,1357,6474,25346888
CRI,CTG,192,1120,4385321
CRI,CTG,120,4046,16010634
CRI,CTG,48,355,1388842
CRI,CTG,80,235,919891
CRI,CTG,6434,35832,141778031
CRI,CTG,6003,17056,67486578
CRI,CTG,2100,11382,45521512
CRI,CTG,1167,37017,148013804
CRI,CTG,4140,8556,34078995
CRI,CTG,3000,6805,27209781
CRI,CTG,300,1392,5565926
CRI,CTG,40,57663,220392589
CRI,CTG,8542,24483,97518744
CRI,CTG,235,2640,10619343
CRI,CTG,4794,22518,90596051
CRI,CTG,56,606,2439996
CRI,CTG,296,5775,23233877
CRI,CTG,152,5372,21611397
CRI,CTG,1260,7951,31212227
CRI,CTG,62832,27266,104834127
CRI,CTG,2851,14755,57123090
CRI,CTG,46750,26628,105360724
CRI,CTG,328,14,55395
CRI,CTG,41368,18203,72785037
CRI,CTG,130020,60378,240953609
CRI,CTG,2,2,7966
CRI,CTG,43,309,1211591
CRI,CTG,694,2519,9862498
CRI,CTG,140,509,1991466
CRI,CTG,11801,63172,247345975
CRI,CTG,15,18510,72666003
CRI,CTG,1,21810,85621044
CRI,CTG,4,29,115532
CRI,CTG,501,1816,7234211
CRI,CTG,12993,69677,277490484
CRI,CTG,13896,30108,119130130
CRI,CTG,185,138662,547736760
CRI,CTG,82,1590,6356391
CRI,CTG,32,19766,79036548
CRI,CTG,2,1004,4014544
CRI,CTG,8,169,677428
CRI,CTG,1,282,1129099
CRI,CTG,1,54900,218639250
CRI,CTG,1200000,22080,87947952
CRI,CTG,3839,13454,53813589
CRI,CTG,1375,4720,18880255
CRI,CTG,258,1262,5046766
CRI,CTG,16558,23551,94203440
CRI,CTG,38,614,2456625
CRI,CTG,73,494,1976756
CRI,CTG,638,2261,9042757
CRI,CTG,195,2753,11011112
CRI,CTG,386,1208,4831371
CRI,CTG,95,757,2954805
CRI,CTG,7238,23079,89252656
CRI,CTG,1036,3579,14310667
CRI,CTG,1470,5727,22622411
CRI,CTG,6360,10975,43120400
CRI,CTG,39,304,1168899
CRI,CTG,188,1666,6444838
CRI,CTG,380,8134,32460222
CRI,CTG,1571,44912,179239041
CRI,CTG,862,16731,66772850
CRI,CTG,34,1151,4593184
CRI,CTG,5209,118566,473180762
CRI,CTG,1788,39746,158622155
CRI,CTG,281,1190,4575901
CRI,CTG,337,1197,4784697
CRI,CTG,259,4775,18829951
CRI,CTG,1584,5119,20353621
CRI,CTG,2170,31845,122436129
CRI,CTG,2172,2681,10720725
CRI,CTG,55,13,50884
CRI,CTG,228,53,210120
CRI,CTG,125,29,115336
CRI,CTG,5,1,4590
CRI,CTG,756,175,696808
CRI,CTG,260,60,239253
CRI,CTG,21,5,19156
CRI,CTG,2252,7788,30710092
CRI,CTG,200,802,3163651
CRI,CTG,497,2095,8259071
CRI,CTG,10209,16770,66122760
CRI,CTG,169,1204,4749340
CRI,CTG,66,852,3360053
CRI,CTG,1,168,662468
CRI,CTG,2184,7836,30898214
CRI,CTG,282,1053,4150078
CRI,CTG,3157,4737,18678173
CRI,CTG,420,1584,6229223
CRI,CTG,258,1008,3964051
CRI,CTG,501,13370,52578728
CRI,CTG,216,816,3208993
CRI,CTG,251,1232,4846524
CRI,CTG,142,3197,12571704
CRI,CTG,2569,15096,59792746
CRI,CTG,255,2160,8362332
CRI,CTG,2176,1541,6095259
CRI,CTG,696,181,715856
CRI,CTG,14616,3276,12958790
CRI,CTG,72,556,2176588
CRI,CTG,2122,8398,32880450
CRI,CTG,2316,7986,31268506
CRI,CTG,133,492,1926626
CRI,CTG,18080,29468,115381262
CRI,CTG,29,295,1156540
CRI,CTG,57,889,3482148
CRI,CTG,301,1306,5111829
CRI,CTG,154,1876,7343663
CRI,CTG,2241,6549,25640624
CRI,CTG,1478,4986,19521120
CRI,CTG,5731,8229,32220661
CRI,CTG,68,345,1349962
CRI,CTG,16424,116152,464436893
CRI,CTG,76600,13900,55579289
CRI,CTG,15680,17911,71618112
CRI,CTG,58675,36564,146201520
CRI,CTG,3300,35770,142477833
CUB,CTG,292800,172600,676334253
CUB,CTG,206,17012,67174142
CUB,CTG,209,1077,4252578
CUB,CTG,3510,59753,238006636
CUB,CTG,645,1379,5492644
CUB,CTG,618768,223890,896616134
CUB,CTG,1985,1226,4883183
CUB,CTG,1330,4618,18394824
CUB,CTG,48,348,1386096
CUB,CTG,26250,5102,20188300
CUB,CTG,14400,14160,55685474
CUB,CTG,25,119,466381
CUB,CTG,46400,63136,249295021
CUB,CTG,46080,42893,169363937
CUB,CTG,27000,24919,99254482
CUB,CTG,48314,69020,275977160
CUB,CTG,25200,26015,103622524
CUB,CTG,75432,93586,369503169
CUB,CTG,3062,16072,64210364
CUB,CTG,665,14979,59662409
CUB,CTG,6,2,7887
CUB,CTG,20465,30963,123529235
CUB,CTG,168000,75600,296006508
CUB,CTG,480,560,2239166
CUB,CTG,25970,41605,164621000
CUB,CTG,5,24,93276
CUB,CTG,583,3945,15609418
CUB,CTG,10,48,186553
CUB,CTG,1468,16530,65403937
CUB,CTG,36,25440,100659974
CUB,CTG,94,40,158270
CUB,CTG,3,320,1266163
CUB,CTG,648,2700,10683252
CUB,CTG,281,645,2552110
CUB,CTG,3370,28408,112405458
CUB,CTG,0,178,697609
CUB,CTG,3,320,1266163
CUB,CTG,431,850,3363246
CUB,CTG,35,1380,5460329
CUB,CTG,67,2100,8309196
CUB,CTG,52,75,296757
CUB,CTG,7,40,158270
CUB,CTG,149,2502,9899814
CUB,CTG,1,300,1187028
CUB,CTG,63,6850,27103806
CUB,CTG,1,13,51438
CUB,CTG,139,834,3299938
CUB,CTG,128,2436,9638667
CUB,CTG,590,6433,25255578
CUB,CTG,220,50,197838
CUB,CTG,1,168,664736
CUB,CTG,2,1270,5025085
CUB,CTG,6,297,1175158
CUB,CTG,476,659,2607505
CUB,CTG,1,210,830920
CUB,CTG,13,842,3303967
CUB,CTG,1,464,1821518
CUB,CTG,2,2825,11177847
CUB,CTG,1,858,3394900
CUB,CTG,1,1328,5254577
CUB,CTG,1,8660,33997168
CUB,CTG,1,3979,15620600
CUB,CTG,10,10000,39567600
CUB,CTG,1,1220,4827247
CUB,CTG,1,85,336325
CUB,CTG,1,200,791352
CUB,CTG,6,1200,4748112
CUB,CTG,9,2400,9496224
CUB,CTG,2,500,1978380
CUB,CTG,9,640,2511433
CUB,CTG,4,3825,15016934
CUB,CTG,22,7711,30272908
CUB,CTG,104,3820,15114823
CUB,CTG,624,6000,23740560
CUB,CTG,12,50,197838
CUB,CTG,7,522,2065429
CUB,CTG,12355,12466,49654267
CUB,CTG,46,25272,101674563
CUB,CTG,16000,33577,134305818
CUB,CTG,13,600,2413926
CUB,CTG,7757,62109,247785405
CUB,CTG,17791,138741,553512242
CUB,CTG,982,76969,307869713
CUB,CTG,102000,4080,16414697
CUB,CTG,2000,1800,7169670
CUB,CTG,2600,6576,26188920
CUB,CTG,2800,22146,88210840
CUB,CTG,8350,14025,55861524
CUB,CTG,3600,3908,15563610
CUB,CTG,14400,40768,162385059
CUB,CTG,80,1860,7407450
CUB,CTG,14,465,1870793
CUB,CTG,15000,1800,7241778
CUB,CTG,16,900,3620889
CUB,CTG,3000,1050,4224370
CUB,CTG,1040,364,1464448
CUB,CTG,29,900,3620889
CUB,CTG,3697,32640,128359738
CUB,CTG,15,225,884833
CUB,CTG,547200,90199,354713798
CUB,CTG,720000,19819,77938821
CUB,CTG,15,827,3253235
CUB,CTG,249169,22314,88289956
CUB,CTG,8520,17040,67011334
CUB,CTG,15,198,778653
CUB,CTG,45,2756,10837432
CUB,CTG,15,514,2022728
CUB,CTG,15,428,1681182
CUB,CTG,15,179,704327
CUB,CTG,547200,89774,351503969
CUB,CTG,720000,19725,77233580
CUB,CTG,15725,11007,43553482
CUB,CTG,34,300,1187028
CUB,CTG,640,373,1475001
CUB,CTG,3060,242,956982
CUB,CTG,5,834,3301718
CUB,CTG,1,378,1494270
CUB,CTG,190,700,2769732
CUB,CTG,4,276,1093371
CUB,CTG,3,884,3498013
CUB,CTG,1,550,2177999
CUB,CTG,1,650,2571894
CUB,CTG,8,16,63308
CUB,CTG,33,228,902141
CUB,CTG,2178,10855,42501993
CUB,CTG,10279,27941,109400247
